-95.973409,36.104421,"Whole Foods-Tulsa,OK","1401 East 41st Street, Tulsa,OK 74105, (918) 712-7555|Open seven days a week"
-95.922586,36.03101,"Whole Foods-Tulsa,OK","9136 S Yale Ave, Tulsa,OK 74137, (918) 879-0493|8am–10pm seven days a week. Coffee bar and Juice Garage open at 7am."
-79.333157,43.857352,"Whole Foods-Markham,ON","3997 Highway 7, Markham,ON L3R 5M6, (905) 474-4900|Store Hours: Monday to Sunday 9am - 9pm"
-79.644976,43.594606,"Whole Foods-Mississauga,ON","155 Square One Drive, Mississauga,ON L5B 0E2, (905) 275-9393|Monday to Friday 8am-10pm"
-79.679121,43.455966,"Whole Foods-Oakville,ON","301 Cornwall Rd, Oakville,ON L6J 7Z5, (905) 849-8400|Store Hours: Monday to Sunday: 8am-9pm"
-75.6860085,45.3993083,"Whole Foods-Ottawa,ON","951 Bank Street, Ottawa,ON K1S 3W7, (613) 565-7150|Store Hours: 9am - 9pm. Seven days a week"
-79.41038,43.76082,"Whole Foods-Toronto,ON","4771 Yonge Street, Toronto,ON M2N 5M5, (416) 730-1100|Monday to Sunday 8am-10pm Cafe/Diner: 7:30am-9pm"
-79.395354,43.672212,"Whole Foods-Toronto,ON","87 Avenue Rd, Toronto,ON M5R 3R9, (416) 944-0500|Market Hours: Mon-Fri 9am-10pm"
-121.266068,44.055059,"Whole Foods-Bend,OR","2610 Highway 20, Bend,OR 97701-6261, (541) 389-0151|8 a.m. to 9 p.m. seven days a week"
-123.0875708,44.0499649,"Whole Foods-Eugene,OR","353 E Broadway, Eugene,OR 97401, (541) 434-8820|8:00am - 10:00pm Seven days a week."
-122.752089,45.534321,"Whole Foods-Hillsboro,OR","19440 NW Cornell Rd, Hillsboro,OR 97124, (503) 645-9200|Open Daily"
-122.6637053,45.4154051,"365-Lake Oswego,OR","11 S State St, Lake Oswego,OR 97034, (503) 782-4672|8:00 a.m. to 9:00 p.m. Seven days a week."
-122.683361,45.523549,"Whole Foods-Portland,OR","1210 NW Couch St, Portland,OR 97209, (503) 525-4343|7am to 10pm"
-122.618771,45.523012,"Whole Foods-Portland,OR","2825 East Burnside St, Portland,OR 97214, (503) 232-6601|7am to 10pm Daily"
-122.650589,45.548541,"Whole Foods-Portland,OR","3535 NE 15th Ave, Portland,OR 97212, (503) 288-3414|7am to 10pm Daily"
-122.877228,45.536818,"Whole Foods-Portland,OR","4301 NE Sandy Blvd, Portland,OR 97213, (503) 284-2644|7am to 10pm Daily"
-122.8020678,45.4439016,"Whole Foods-Tigard,OR","12220 SW Scholls Ferry Road, Tigard,OR 97223, (971) 371-7000|Open Daily"
-122.63686,45.394541,"Whole Foods-Tigard,OR","7380 SW Bridgeport Rd, Tigard,OR 97224, (503) 639-6500|Open Daily"
-75.5674896,40.5657806,"Whole Foods-Allentown,PA","750 N Krocks Road, Allentown,PA 18106, (484) 506-2159|7:00 AM-10:00 PM"
-75.54404,39.865826,"Whole Foods-Glen Mills,PA","475 Wilmington, Glen Mills,PA 19342, (610) 358-1133|7am to 10pm seven days a week"
-75.120453,40.106229,"Whole Foods-Jenkintown,PA","1575 The Fairway, Jenkintown,PA 19046, (215) 481-0800|8am to 9pm daily"
-75.225019,40.209971,"Whole Foods-North Wales,PA","1210 Bethlehem Pike, North Wales,PA 19454, (215) 646-6300|8:00 am to 9:00 pm daily"
-75.1717119,39.9609158,"Whole Foods-Philadelphia,PA","2001 Pennsylvania Avenue, Philadelphia,PA 19130, (215) 557-0015|Events | Map & Directions"
-75.1741259,39.9627391,"Whole Foods-Philadelphia,PA","2101 Pennsylvania Avenue, Philadelphia,PA 19130, (215) 557-0015|7 am - 11 pm Seven days a week; Allegro Coffee bar opens at 6 am"
-75.157937,39.942755,"Whole Foods-Philadelphia,PA","929 South Street, Philadelphia,PA 19147, (215) 733-9788|7am to 10pm seven days a week"
-79.928449,40.458822,"Whole Foods-Pittsburgh,PA","5880 Centre Ave, Pittsburgh,PA 15206, (412) 441-7960|8am-10pm daily"
-75.283734,40.115334,"Whole Foods-Plymouth Meeting,PA","500 W Germantown Pike, Plymouth Meeting,PA 19462, (610) 832-0010|7am to 10pm Daily"
-80.0728378,40.3349915,"Whole Foods-Upper St. Clair,PA","111 Siena Drive, Upper St Clair,PA 15241, (412) 409-4550|8 am - 10 pm daily"
-75.412414,40.048174,"Whole Foods-Wayne,PA","821 W Lancaster Ave, Wayne,PA 19087, (610) 688-9400|8a to 9p. Seven days a week"
-80.053394,40.613616,"Whole Foods-Wexford,PA","10576 Perry Highway, Wexford,PA 15090, (724) 940-6100|8am-9pm daily"
-75.2752753,40.0017082,"Whole Foods-Wynnewood,PA","15 East Wynnewood Rd, Wynnewood,PA 19096, (610) 896-3737|8 am - 10 pm"
-71.457116,41.755672,"Whole Foods-Cranston,RI","151 Sockanosset Cross Road, Cranston,RI 02920, (401) 942-7600|8am to 9pm seven days a week"
-71.386034,41.828065,"Whole Foods-Providence,RI","261 Waterman St, Providence,RI 02906, (401) 272-1690|8am to 9pm Seven days a week"
-71.409309,41.83717,"Whole Foods-Providence,RI","601 N Main St, Providence,RI 02904, (401) 621-5990|8am to 10pm seven days a week"
-80.975499,33.992745,"Whole Foods-Columbia,SC","702 Cross Hill Rd + Fort Jackson Blvd, Columbia,SC 29205-2084, (803) 509-6700|8:00 a.m. to 9:00 p.m. daily"
-82.300923,34.825852,"Whole Foods-Greenville,SC","1140 Woodruff Road, Greenville,SC 29607, (864) 335-2300|8:00am-10:00pm Seven days a week."
-80.717475,32.186515,"Whole Foods-Hilton Head Island,SC","50 Shelter Cove Lane, Hilton Head Island,SC 29928, (843) 842-0700|8:00 a.m. to 9:00 p.m. Seven days a week."
-79.889796,32.802079,"Whole Foods-Mount Pleasant,SC","923 Houston Northcutt Blvd, Mount Pleasant,SC 29464, (843) 971-7240|8am to 9pm seven days a week"
-85.314224,35.06263,"Whole Foods-Chattanooga,TN","301 Manufacturers Rd, Chattanooga,TN 37405, (423) 702-7300|Monday - Saturday 7:30 a.m.- 9:00 p.m. Sunday 8:30 a.m. - 9:00 p.m."
-89.894596,35.93483,"Whole Foods-Franklin,TN","1566 West McEwen Drive, Franklin,TN 37067, (615) 550-5660|Monday-Saturday: 7am to 10pm & Sunday: 8am to 9pm"
-89.8348312,35.0977287,"Whole Foods-Germantown,TN","7825 US Highway 72, Germantown,TN 38138-3906, (901) 896-3245|8:00am to 9:00pm"
-84.0154633,35.9342562,"Whole Foods-Knoxville,TN","6730 Papermill Drive, Knoxville,TN 37919, (865) 291-6400|8:00 am to 9:00 pm"
-89.8943329,35.1135788,"Whole Foods-Memphis,TN","5014 Poplar Avenue, Memphis,TN 38117, (901) 969-4368|7:30 am-10:00 pm Monday - Saturday"
-86.825271,36.103429,"Whole Foods-Nashville,TN","4021 Hillsboro Pike, Nashville,TN 37215, (615) 440-5100|Monday-Sunday 8 AM-10 PM"
-97.754274,32.953287,"Whole Foods-Addison,TX","5100 Belt Line Road, Addison,TX 75254, (214) 854-3334|7am–10pm seven days a week"
-96.752078,32.765687,"Whole Foods-Arlington,TX","801 East Lamar Blvd, Arlington,TX 76011, (817) 461-9362|7:30am–10pm seven days a week"
-97.937587,30.406211,"Whole Foods-Austin,TX","11920 Domain Drive, Austin,TX 78758, (512) 831-3981|8am–10pm every day"
-96.795189,30.221646,"Whole Foods-Austin,TX","4301 W William Cannon, Austin,TX 78749, (512) 358-2460|8am–10pm seven days a week"
-95.623349,30.270607,"Whole Foods-Austin,TX","525 N Lamar Blvd, Austin,TX 78703, (512) 542-2200|7am to 10pm seven days a week. Coffee bar and taco station open at 6am."
-95.398112,30.387993,"Whole Foods-Austin,TX","9607 Research Blvd, Austin,TX 78759, (512) 345-5003|8am to 10pm seven days a week"
-95.497099,30.307817,"Whole Foods-Bee Cave,TX","12601 Hill Country Blvd, Bee Cave,TX 78738, (512) 206-2730|8am to 10pm seven days a week"
-97.155632,32.8792419,"Whole Foods-Colleyville,TX","4801 Colleyville Blvd, Colleyville,TX 76034, (817) 918-3821|8am to 10pm every day. Coffee/juice bar open until 8pm."
-95.441234,32.907737,"Whole Foods-Dallas,TX","11700 Preston Rd, Dallas,TX 75230, (214) 361-8887|7am–10pm"
-97.840656,32.815725,"Whole Foods-Dallas,TX","2118 Abrams Road, Dallas,TX 75214, (214) 824-1744|7am–10pm. Seven days a week."
-96.8019808,32.795383,"Whole Foods-Dallas,TX","2510 McKinney Ave, Dallas,TX 75201, (469) 518-5814|7am–10pm seven days a week"
-96.81539,32.87187,"Whole Foods-Dallas,TX","8190 Park Lane, Dallas,TX 75231, (214) 342-4850|7am to 10pm. Seven days a week."
-106.5485269,31.8350905,"Whole Foods-El Paso,TX","100 Pitt Street, El Paso,TX 79912, (915) 236-1420|8am-10:00pm Seven days a week."
-97.743227,33.131104,"Whole Foods-Fairview,TX","105 Stacy Road, Fairview,TX 75069, (972) 549-4090|7:30am-10pm seven days a week"
-97.3838959,32.7006721,"Whole Foods-Fort Worth,TX","3720 Vision Drive, Fort Worth,TX 76109, (682) 316-8040|8am–10pm / Seven days a week"
-98.510924,32.820519,"Whole Foods-Highland Park,TX","4100 Lomo Alto Dr, Highland Park,TX 75219, (214) 520-7993|7am to 10pm"
-97.0846159,33.0731197,"Whole Foods-Highland Village,TX","4041 Waller Creek, Highland Village,TX 75077, (972) 538-9710|8am–10pm seven days a week. Coffee & juice bars open at 7am."
-95.5622253,29.9990196,"Whole Foods-Houston,TX","10133 Louetta Road, Houston,TX 77070, (281) 803-6396|7am–10pm seven days a week"
-95.5708563,29.7366348,"Whole Foods-Houston,TX","11041 Westheimer Rd, Houston,TX 77042, (713) 784-7776|7:30am to 10pm. Every day"
-95.5002747,29.752388,"Whole Foods-Houston,TX","1407 South Voss Rd, Houston,TX 77057, (713) 789-4477|7am to 10pm. Every day"
-95.4614141,29.7501571,"Whole Foods-Houston,TX","1700 Post Oak Blvd, Houston,TX 77056, (713) 346-0537|7am–10pm seven days a week"
-98.479774,29.739032,"Whole Foods-Houston,TX","2955 Kirby Dr, Houston,TX 77098, (713) 520-1937|7am to 10pm every day"
-96.650924,29.706182,"Whole Foods-Houston,TX","4004 Bellaire Blvd, Houston,TX 77025, (713) 667-4090|7am to 10pm every day"
-97.099182,29.759548,"Whole Foods-Houston,TX","701 Waugh Drive, Houston,TX 77019, (713) 284-1260|7am to 10pm seven days a week"
-95.573018,29.712956,"Whole Foods-Katy,TX","6601 S Fry Road, Katy,TX 77494, (281) 769-5670|7am–10pm 7 days a week; coffee bar opens at 7am Katy Station Opens at 12 pm Daily"
-96.765899,33.029391,"Whole Foods-Plano,TX","2201 Preston Road, Plano,TX 75093, (972) 612-6729|7am–10pm seven days a week"
-96.6989156,32.9973547,"Whole Foods-Richardson,TX","1411 E Renner Road, Richardson,TX 75082, (214) 273-0902|8am–10pm seven days a week"
-95.770708,29.613418,"Whole Foods-San Antonio,TX","18403 Blanco Road, San Antonio,TX 78258, (210) 408-3110|Coffee bar open 7am–8pm; Store open 8am–10pm seven days a week; Bar Blanco open 3pm–9:30pm"
-96.821136,29.493716,"Whole Foods-San Antonio,TX","255 E. Basse Rd, San Antonio,TX 78209, (210) 826-4676|8am–10pm seven days a week"
-97.720267,29.59822,"Whole Foods-Sugar Land,TX","15900 Southwest Freeway, Sugar Land,TX 77478, (281) 491-5577|7am to 10pm seven days a week"
-95.4557724,30.1575203,"Whole Foods-The Woodlands,TX","1925 Hughes Landing Blvd, The Woodlands,TX 77380, (832) 246-5600|7am–10pm. Seven days a week."
-111.834237,40.625918,"Whole Foods-Cottonwood Heights,UT","6930 S Highland Drive, Cottonwood Heights,UT 84121, (801) 733-9455|Open 8am-10pm"
-111.889984,40.543312,"Whole Foods-Draper,UT","11479 S State Street, Draper,UT 84020, (801) 676-2200|Open 8am-9pm"
-111.543122,40.72094,"Whole Foods-Park City,UT","1748 W Redstone Center Dr, Park City,UT 84098, (435) 575-0200|Open 7am-10pm"
-111.858348,40.723448,"Whole Foods-Salt Lake City,UT","1131 E Wilmington Ave, Salt Lake City,UT 84106, (801) 359-7913|Open 7:30am to 10pm"
-111.87114,40.757494,"Whole Foods-Salt Lake City,UT","544 South 700 East, Salt Lake City,UT 84102, (801) 924-9060|Open 7am to 10pm"
-77.059624,38.804246,"Whole Foods-Alexandria,VA","1700 Duke St, Alexandria,VA 22314, (703) 706-0891|7am to 10pm"
-77.090769,38.889522,"Whole Foods-Arlington,VA","2700 Wilson Blvd, Arlington,VA 22201, (703) 527-6596|7am to 10:30pm seven days a week"
-77.0548654,38.8628872,"Whole Foods-Arlington,VA","520 12th St South, Arlington,VA 22202, (571) 777-3948|7 am - 10 pm"
-77.4795685,39.0415306,"Whole Foods-Ashburn,VA","19800 Belmont Chase Drive, Ashburn,VA 20147, (571) 223-4440|7:00am to 10:00pm Seven days a week"
-78.490366,38.059962,"Whole Foods-Charlottesville,VA","1797 Hydraulic Road, Charlottesville,VA 22901, (434) 973-4900|7:00am to 10:00pm. Seven days a week."
-77.376652,38.858435,"Whole Foods-Fairfax,VA","4501 Market Commons Dr, Fairfax,VA 22033, (703) 222-2058|8am to 10pm seven days a week"
-77.204086,38.903038,"Whole Foods-Falls Church,VA","7511 Leesburg Pike, Falls Church,VA 22043, (703) 448-1600|Regular Hours: 8am-10pm"
-77.600104,37.648609,"Whole Foods-Glen Allen,VA","11173 West Broad Street, Glen Allen,VA 23060, (804) 364-4050|7am to 10pm seven days a week."
-76.489654,37.102607,"Whole Foods-Newport News,VA","12080 Jefferson Ave, Newport News,VA 23606, (757) 947-2460|8:00 a.m. to 10:00 p.m. Seven days a week."
-77.349078,38.95163,"Whole Foods-Reston,VA","11660 Plaza America Dr, Reston,VA 20190, (703) 736-0600|Monday thru Friday 7:30AM - 9PM Saturday & Sunday 8AM - 9PM"
-77.233997,38.779264,"Whole Foods-Springfield,VA","8402 Old Keene Mill Rd, Springfield,VA 22152, (703) 644-2500|8am to 9pm seven days a week"
-77.263674,38.902595,"Whole Foods-Vienna,VA","143 Maple Ave East, Vienna,VA 22180, (703) 319-2000|Open 7:30am to 9:30pm. Seven days a week. Brew & Brau Pub Hours: 11am-9:30pm Last call for food at 8:30pm and alcohol 9:00pm."
-76.028025,36.850142,"Whole Foods-Virginia Beach,VA","1800 Laskin Road, Virginia Beach,VA 23454, (757) 422-0444|7 am to 9 pm Seven days a week."
-122.2042704,47.6139247,"365-Bellevue,WA","10200 NE 4th St, Bellevue,WA 98004, (425) 453-4708|8:00 a.m. to 10:00 p.m. Seven days a week."
-122.185534,47.618072,"Whole Foods-Bellevue,WA","888 116th Ave NE, Bellevue,WA 98004, (425) 462-1400|Store Hours 7am - 10pm"
-122.4616776,48.7438354,"Whole Foods-Bellingham,WA","1030 Lakeway Drive, Bellingham,WA 98229, (360) 714-6820|8:00 am to 10:00 pm. Seven days a week."
-122.2726669,47.8198967,"Whole Foods-Lynnwood,WA","2800 196th St SW, Lynnwood,WA 98036, (425) 775-1320|Store Hours 7am - 10pm"
-122.100869,47.666515,"Whole Foods-Redmond,WA","17991 NE Redmond Way, Redmond,WA 98052, (425) 881-2600|Store Hours 7am - 10pm"
-122.317015,47.675107,"Whole Foods-Seattle,WA","1026 NE 64th Street, Seattle,WA 98115, (206) 985-1500|Store Hours 7am - 10pm"
-122.37713,47.637174,"Whole Foods-Seattle,WA","2001 15th Avenue W, Seattle,WA 98119, (206) 352-5440|Store Hours 7am - 10pm (Coffee Bar Opens 6am)"
-122.536232,47.2273903,"Whole Foods-University Place,WA","3515 Bridgeport Way West, University Place,WA 98466, (253) 534-4500|8:00 am to 10:00 pm. Seven days a week."
-122.507387,45.615538,"Whole Foods-Vancouver,WA","815 Southeast 160th Avenue, Vancouver,WA 98683, (360) 253-4082|8am - 10pm Daily"
-89.443819,43.0751,"Whole Foods-Madison,WI","3313 University Ave, Madison,WI 53705, (608) 233-9566|7:30am-10pm Mon-Sun"
-87.883706,43.060374,"Whole Foods-Milwaukee,WI","2305 N Prospect Ave, Milwaukee,WI 53211, (414) 223-1500|8am to 10pm seven days a week."
-88.0517225,43.0748096,"Whole Foods-Wauwatosa,WI","11100 W Burleigh Street, Wauwatosa,WI 53222, (414) 808-3600|Store Hours 9:00am-9:00pm"
